,teamId,playerId,playerName,min,xG,eventType,teamColor,match_id,isOwnGoal,teamName,venue
224,9830,1087966,Evann Guessand,28,0.25523072481155396,Miss,#49a25e,3904384,False,Nantes,A
225,9830,467486,Moses Simon,29,0.19494029879570007,Miss,#49a25e,3904384,False,Nantes,A
226,9830,693171,Ludovic Blas,46,0.05817326903343201,AttemptSaved,#49a25e,3904384,False,Nantes,A
227,9830,693171,Ludovic Blas,47,0.06815636157989502,AttemptSaved,#49a25e,3904384,False,Nantes,A
228,9830,1233931,Quentin Merlin,57,0.03751653432846069,AttemptSaved,#49a25e,3904384,False,Nantes,A
229,9830,693171,Ludovic Blas,59,0.11172384023666382,AttemptSaved,#49a25e,3904384,False,Nantes,A
230,9830,680031,Pedro Chirivella,60,0.05813869833946228,Miss,#49a25e,3904384,False,Nantes,A
231,9830,1087966,Evann Guessand,60,0.37761279940605164,AttemptSaved,#49a25e,3904384,False,Nantes,A
232,9830,606491,Marcus Regis Coco,67,0.1331990659236908,Miss,#49a25e,3904384,False,Nantes,A
233,9830,693171,Ludovic Blas,69,0.09513509273529053,AttemptSaved,#49a25e,3904384,False,Nantes,A
234,9830,1087966,Evann Guessand,69,0.04875233769416809,AttemptSaved,#49a25e,3904384,False,Nantes,A
235,9830,498655,Andrei Girotto,70,0.09501960873603821,Miss,#49a25e,3904384,False,Nantes,A
236,9830,498655,Andrei Girotto,80,0.034208327531814575,Miss,#49a25e,3904384,False,Nantes,A
237,8576,179823,Ryad Nouri,18,0.033068716526031494,Miss,#383838,3904388,False,AC Ajaccio,A
238,8576,41098,Thomas Mangani,31,0.7884,Goal,#383838,3904388,False,AC Ajaccio,A
239,8576,41098,Thomas Mangani,32,0.08002284169197083,Miss,#383838,3904388,False,AC Ajaccio,A
240,8576,179845,Romain Hamouma,42,0.1932840645313263,Miss,#383838,3904388,False,AC Ajaccio,A
241,8576,179823,Ryad Nouri,59,0.21351662278175354,AttemptSaved,#383838,3904388,False,AC Ajaccio,A
242,8576,971794,Mounaim El Idrissy,60,0.020645320415496826,AttemptSaved,#383838,3904388,False,AC Ajaccio,A
243,8576,731594,Bevic Moussiti Oko,73,0.09707823395729065,AttemptSaved,#383838,3904388,False,AC Ajaccio,A
244,8576,1177753,Yanis Cimignani,77,0.06235235929489136,Miss,#383838,3904388,False,AC Ajaccio,A
245,9837,693678,Wout Faes,13,,Goal,#000000,3904389,True,Reims,A
246,9837,1114979,Emmanuel Agbadou,28,0.023354411125183105,AttemptSaved,#000000,3904389,False,Reims,A
247,9837,1054114,El Bilal Touré,39,0.03260791301727295,AttemptSaved,#000000,3904389,False,Reims,A
248,9837,709734,Mitchel van Bergen,43,0.0838785469532013,AttemptSaved,#000000,3904389,False,Reims,A
