,event_id,minute,second,team_id,x,y,expanded_minute,period,outcome_type,qualifiers,satisfied_events_types,is_touch,player_id,end_x,end_y,related_event_id,related_player_id,goal_mouth_z,goal_mouth_y,is_shot,blocked_x,blocked_y,card_type,is_goal,player_name,event_type,pass_recipient,team_name,match_date,match_id,match_string
60,2501038509.0,4,14.0,167,67.6,49.0,4,FirstHalf,Unsuccessful,"[{'Zone': 'Center'}, {'Offensive': True}, {'OppositeRelatedEvent': '34'}]","['duelAerialLost', 'offensiveDuel']",False,315227.0,,,,,,,,,,,,Erling Haaland,Aerial,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
61,2501038531.0,4,15.0,13,29.9,50.4,4,FirstHalf,Unsuccessful,"[{'Angle': '0.9'}, {'PassEndY': '56.6'}, {'Zone': 'Back'}, {'Length': '5.3'}, {'HeadPass': True}, {'PassEndX': '33.0'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,288795.0,33.0,56.6,,,,,,,,,,Rob Holding,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
62,2501038541.0,4,16.0,167,62.3,30.4,4,FirstHalf,Successful,"[{'Offensive': True}, {'OppositeRelatedEvent': '70'}, {'Zone': 'Center'}]","['touches', 'dispossessed']",True,104749.0,,,,,,,,,,,,Riyad Mahrez,Dispossessed,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
63,2501041293.0,4,16.0,13,37.7,69.6,4,FirstHalf,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '38'}, {'Zone': 'Back'}]","['touches', 'tackleWon']",True,334087.0,,,,,,,,,,,,Gabriel Magalhães,Tackle,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
64,2501038613.0,4,18.0,13,43.9,81.4,4,FirstHalf,Successful,[],['ballRecovery'],False,334087.0,,,,,,,,,,,,Gabriel Magalhães,BallRecovery,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
65,2501038609.0,4,19.0,13,39.6,77.9,4,FirstHalf,Successful,"[{'Length': '22.0'}, {'Angle': '0.4'}, {'PassEndX': '58.7'}, {'PassEndY': '91.2'}, {'Zone': 'Left'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,334087.0,58.7,91.2,,,,,,,,,,Gabriel Magalhães,Pass,Leandro Trossard,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
66,2501038743.0,4,32.0,13,90.1,66.9,4,FirstHalf,Successful,"[{'PassEndY': '36.4'}, {'ShotAssist': '15'}, {'PassEndX': '86.1'}, {'Length': '21.2'}, {'IntentionalAssist': True}, {'Zone': 'Center'}, {'Angle': '4.5'}, {'KeyPass': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassOther', 'passBack', 'passRight', 'finalThird', 'pos']",True,113994.0,86.1,36.4,,,,,,,,,,Leandro Trossard,Pass,Takehiro Tomiyasu,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
67,2501038747.0,4,33.0,13,84.3,34.4,4,FirstHalf,Successful,"[{'OppositeRelatedEvent': '39'}, {'BlockedY': '47.5'}, {'LowCentre': True}, {'BlockedX': '98.0'}, {'GoalMouthZ': '19.0'}, {'Assisted': True}, {'GoalMouthY': '51.6'}, {'RegularPlay': True}, {'IntentionalAssist': True}, {'RightFoot': True}, {'Zone': 'Center'}, {'BoxRight': True}, {'RelatedEventId': '38'}]","['touches', 'shotOnTarget', 'shotsTotal', 'shotPenaltyArea', 'shotOpenPlay', 'shotRightFoot']",True,377283.0,,,38.0,113994.0,19.0,51.6,True,98.0,47.5,,,Takehiro Tomiyasu,SavedShot,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
68,2501038751.0,4,33.0,167,1.5,49.7,4,FirstHalf,Successful,"[{'OppositeRelatedEvent': '39'}, {'DivingSave': True}, {'Hands': True}, {'ParriedSafe': True}, {'Zone': 'Back'}, {'KeeperSaveInTheBox': True}]","['touches', 'parriedSafe', 'keeperSaveTotal', 'keeperSaveInTheBox', 'keeperDivingSave', 'saveHands', 'saveObp', 'savePenaltyArea']",True,133569.0,,,,,,,,,,,,Stefan Ortega,Save,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
69,2501099673.0,4,35.0,167,8.4,26.2,4,FirstHalf,Successful,"[{'Head': True}, {'PassEndY': '16.4'}, {'Zone': 'Back'}, {'Angle': '5.4'}, {'Length': '8.4'}, {'PassEndX': '13.3'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",True,104749.0,13.3,16.4,,,,,,,,,,Riyad Mahrez,Clearance,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
70,2501038793.0,4,39.0,13,96.0,86.1,4,FirstHalf,Unsuccessful,"[{'Cross': True}, {'Chipped': True}, {'PassEndY': '82.8'}, {'Zone': 'Left'}, {'Angle': '5.0'}, {'LeftFoot': True}, {'Length': '2.4'}, {'PassEndX': '96.7'}]","['touches', 'passLeftFoot', 'passChipped', 'passCrossInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,297403.0,96.7,82.8,,,,,,,,,,Kieran Tierney,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
71,2501099725.0,4,39.0,167,4.2,17.3,4,FirstHalf,Successful,[{'Zone': 'Back'}],['touches'],True,104749.0,,,,,,,,,,,,Riyad Mahrez,BallTouch,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
72,2501038809.0,4,42.0,167,7.7,46.1,4,FirstHalf,Successful,"[{'Head': True}, {'PassEndX': '20.8'}, {'Angle': '5.9'}, {'Zone': 'Back'}, {'Length': '14.8'}, {'PassEndY': '38.2'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",True,101374.0,20.8,38.2,,,,,,,,,,John Stones,Clearance,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
73,2501038841.0,4,44.0,167,20.8,38.2,4,FirstHalf,Unsuccessful,"[{'PassEndY': '35.8'}, {'Zone': 'Back'}, {'HeadPass': True}, {'Length': '8.9'}, {'PassEndX': '29.1'}, {'Angle': '6.1'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,73084.0,29.1,35.8,,,,,,,,,,Kevin De Bruyne,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
74,2501038849.0,4,46.0,13,69.3,55.7,4,FirstHalf,Successful,"[{'PassEndX': '74.1'}, {'Angle': '0.8'}, {'Length': '7.0'}, {'Zone': 'Center'}, {'PassEndY': '62.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,238940.0,74.1,62.9,,,,,,,,,,Thomas Partey,Pass,Granit Xhaka,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
75,2501038865.0,4,47.0,13,74.1,62.9,4,FirstHalf,Successful,"[{'Zone': 'Center'}, {'Angle': '2.5'}, {'PassEndY': '71.0'}, {'HeadPass': True}, {'Length': '8.9'}, {'PassEndX': '67.5'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passHead', 'successfulFinalThirdPasses', 'passBack', 'passLeft', 'finalThird', 'pos']",True,89401.0,67.5,71.0,,,,,,,,,,Granit Xhaka,Pass,Gabriel Magalhães,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
76,2501038891.0,4,49.0,13,68.0,80.3,4,FirstHalf,Successful,"[{'Angle': '6.1'}, {'Zone': 'Center'}, {'PassEndX': '74.6'}, {'PassEndY': '78.3'}, {'Length': '7.1'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,334087.0,74.6,78.3,,,,,,,,,,Gabriel Magalhães,Pass,Leandro Trossard,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
77,2501038901.0,4,51.0,13,74.6,78.3,4,FirstHalf,Successful,"[{'Length': '13.7'}, {'Zone': 'Left'}, {'Angle': '0.7'}, {'PassEndX': '84.9'}, {'PassEndY': '90.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,113994.0,84.9,90.6,,,,,,,,,,Leandro Trossard,Pass,Kieran Tierney,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
78,2501038923.0,4,52.0,13,81.0,84.3,4,FirstHalf,Unsuccessful,"[{'Offensive': True}, {'Zone': 'Left'}, {'OppositeRelatedEvent': '42'}]","['touches', 'dribbleLost']",True,297403.0,,,,,,,,,,,,Kieran Tierney,TakeOn,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
79,2501038917.0,4,52.0,167,19.0,15.7,4,FirstHalf,Unsuccessful,"[{'OppositeRelatedEvent': '45'}, {'Defensive': True}, {'Zone': 'Back'}]","['touches', 'tackleLost']",True,303139.0,,,,,,,,,,,,Rodri,Tackle,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
80,2501038963.0,4,57.0,13,75.1,82.8,4,FirstHalf,Successful,"[{'Angle': '0.6'}, {'Zone': 'Left'}, {'Length': '11.5'}, {'PassEndY': '92.3'}, {'PassEndX': '84.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,89401.0,84.2,92.3,,,,,,,,,,Granit Xhaka,Pass,Leandro Trossard,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
81,2501038987.0,5,0.0,13,85.4,82.8,5,FirstHalf,Unsuccessful,"[{'Cross': True}, {'PassEndX': '92.8'}, {'Angle': '5.0'}, {'RightFoot': True}, {'PassEndY': '38.5'}, {'Zone': 'Center'}, {'Chipped': True}, {'Length': '31.1'}]","['touches', 'passRightFoot', 'passChipped', 'passCrossInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,113994.0,92.8,38.5,,,,,,,,,,Leandro Trossard,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
82,2501039017.0,5,5.0,167,10.2,85.1,5,FirstHalf,Successful,[],['ballRecovery'],False,122945.0,,,,,,,,,,,,Nathan Aké,BallRecovery,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
83,2501039043.0,5,6.0,167,12.7,95.3,5,FirstHalf,Unsuccessful,"[{'Length': '26.5'}, {'Angle': '5.7'}, {'PassEndY': '72.3'}, {'Zone': 'Back'}, {'PassEndX': '33.1'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,122945.0,33.1,72.3,,,,,,,,,,Nathan Aké,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
84,2501039069.0,5,9.0,13,67.1,25.6,5,FirstHalf,Successful,[],['ballRecovery'],False,238940.0,,,,,,,,,,,,Thomas Partey,BallRecovery,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
85,2501039141.0,5,11.0,13,70.5,32.6,5,FirstHalf,Successful,"[{'Zone': 'Center'}, {'Angle': '1.8'}, {'PassEndX': '65.4'}, {'Length': '22.1'}, {'PassEndY': '64.1'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,238940.0,65.4,64.1,,,,,,,,,,Thomas Partey,Pass,Granit Xhaka,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
86,2501039175.0,5,14.0,13,64.2,59.9,5,FirstHalf,Successful,"[{'PassEndY': '31.7'}, {'Length': '19.6'}, {'Zone': 'Center'}, {'Angle': '4.5'}, {'PassEndX': '60.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",True,89401.0,60.3,31.7,,,,,,,,,,Granit Xhaka,Pass,Thomas Partey,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
87,2501039199.0,5,18.0,13,60.1,32.6,5,FirstHalf,Successful,"[{'PassEndY': '46.3'}, {'PassEndX': '46.6'}, {'Length': '17.0'}, {'Angle': '2.6'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,238940.0,46.6,46.3,,,,,,,,,,Thomas Partey,Pass,Rob Holding,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
88,2501039253.0,5,20.0,13,46.7,46.4,5,FirstHalf,Successful,"[{'Length': '18.2'}, {'PassEndX': '46.5'}, {'Angle': '1.6'}, {'PassEndY': '73.1'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",True,288795.0,46.5,73.1,,,,,,,,,,Rob Holding,Pass,Gabriel Magalhães,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
89,2501039273.0,5,25.0,13,57.4,71.1,5,FirstHalf,Unsuccessful,"[{'Length': '28.2'}, {'PassEndY': '47.3'}, {'Angle': '5.7'}, {'Chipped': True}, {'PassEndX': '79.4'}, {'Zone': 'Center'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passRight', 'finalThird', 'pos']",True,334087.0,79.4,47.3,,,,,,,,,,Gabriel Magalhães,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
90,2501039287.0,5,27.0,167,21.8,61.2,5,FirstHalf,Successful,"[{'Zone': 'Back'}, {'Length': '7.8'}, {'HeadPass': True}, {'PassEndY': '63.6'}, {'Angle': '0.2'}, {'PassEndX': '29.1'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,297390.0,29.1,63.6,,,,,,,,,,Manuel Akanji,Pass,Ilkay Gündogan,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
91,2501039293.0,5,28.0,167,29.1,63.6,5,FirstHalf,Successful,[],['ballRecovery'],False,77464.0,,,,,,,,,,,,Ilkay Gündogan,BallRecovery,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
92,2501039315.0,5,29.0,167,29.1,63.6,5,FirstHalf,Successful,"[{'PassEndX': '31.9'}, {'Angle': '5.1'}, {'PassEndY': '52.1'}, {'Zone': 'Back'}, {'Length': '8.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,77464.0,31.9,52.1,,,,,,,,,,Ilkay Gündogan,Pass,Rodri,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
93,2501039381.0,5,30.0,167,31.9,52.1,5,FirstHalf,Successful,"[{'Zone': 'Back'}, {'Length': '16.4'}, {'PassEndX': '21.2'}, {'PassEndY': '34.6'}, {'Angle': '4.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,303139.0,21.2,34.6,,,,,,,,,,Rodri,Pass,John Stones,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
94,2501039425.0,5,35.0,167,21.8,35.2,5,FirstHalf,Successful,"[{'Zone': 'Back'}, {'PassEndX': '18.0'}, {'Angle': '1.9'}, {'PassEndY': '53.9'}, {'Length': '13.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,101374.0,18.0,53.9,,,,,,,,,,John Stones,Pass,Manuel Akanji,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
95,2501039431.0,5,39.0,167,27.3,64.4,5,FirstHalf,Successful,"[{'Length': '8.5'}, {'PassEndX': '35.4'}, {'PassEndY': '64.5'}, {'Angle': '0.0'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,297390.0,35.4,64.5,,,,,,,,,,Manuel Akanji,Pass,Ilkay Gündogan,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
96,2501039449.0,5,40.0,167,35.4,64.5,5,FirstHalf,Successful,"[{'LayOff': True}, {'PassEndX': '21.4'}, {'Length': '26.1'}, {'Angle': '4.1'}, {'Zone': 'Back'}, {'PassEndY': '32.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,77464.0,21.4,32.8,,,,,,,,,,Ilkay Gündogan,Pass,John Stones,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
97,2501039481.0,5,43.0,167,21.4,32.5,5,FirstHalf,Successful,"[{'Length': '19.0'}, {'PassEndY': '51.3'}, {'PassEndX': '8.0'}, {'Angle': '2.4'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,101374.0,8.0,51.3,,,,,,,,,,John Stones,Pass,Stefan Ortega,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
98,2501039521.0,5,44.0,167,8.0,51.3,5,FirstHalf,Successful,"[{'Angle': '5.2'}, {'PassEndY': '15.4'}, {'Zone': 'Back'}, {'PassEndX': '18.9'}, {'Length': '27.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,133569.0,18.9,15.4,,,,,,,,,,Stefan Ortega,Pass,John Stones,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
99,2501039547.0,5,48.0,167,18.7,17.2,5,FirstHalf,Successful,"[{'Angle': '2.4'}, {'PassEndX': '7.4'}, {'Length': '16.8'}, {'Zone': 'Back'}, {'PassEndY': '34.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,101374.0,7.4,34.7,,,,,,,,,,John Stones,Pass,Stefan Ortega,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
100,2501039565.0,5,52.0,167,7.5,33.4,5,FirstHalf,Unsuccessful,"[{'Zone': 'Back'}, {'PassEndY': '11.3'}, {'Length': '29.3'}, {'PassEndX': '31.4'}, {'Angle': '5.7'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,133569.0,31.4,11.3,,,,,,,,,,Stefan Ortega,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
101,2501039571.0,5,53.0,13,69.5,82.2,5,FirstHalf,Successful,[{'Zone': 'Left'}],"['touches', 'interceptionAll', 'interceptionWon']",True,334087.0,,,,,,,,,,,,Gabriel Magalhães,Interception,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
102,2501039927.0,6,17.0,167,4.9,51.6,6,FirstHalf,Successful,"[{'Length': '49.5'}, {'Longball': True}, {'Chipped': True}, {'PassEndY': '92.7'}, {'PassEndX': '43.8'}, {'MissHigh': True}, {'Angle': '0.6'}, {'Zone': 'Back'}, {'GoalKick': True}]","['touches', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,133569.0,43.8,92.7,,,,,,,,,,Stefan Ortega,Pass,Jack Grealish,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
103,2501039929.0,6,20.0,167,42.0,89.8,6,FirstHalf,Successful,"[{'OppositeRelatedEvent': '56'}, {'Offensive': True}, {'Foul': True}, {'Zone': 'Back'}]","['touches', 'foulGiven']",True,113069.0,,,,,,,,,,,,Jack Grealish,Foul,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
104,2501039939.0,6,20.0,13,58.0,10.2,6,FirstHalf,Unsuccessful,"[{'OppositeRelatedEvent': '59'}, {'Zone': 'Right'}, {'Defensive': True}, {'Foul': True}]",['foulCommitted'],False,377283.0,,,,,,,,,,,,Takehiro Tomiyasu,Foul,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
105,2501040079.0,6,28.0,167,43.6,91.2,6,FirstHalf,Successful,"[{'Length': '18.3'}, {'Zone': 'Back'}, {'FreekickTaken': True}, {'Angle': '3.9'}, {'PassEndX': '31.0'}, {'PassEndY': '72.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passFreekickAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,113069.0,31.0,72.6,,,,,,,,,,Jack Grealish,Pass,Manuel Akanji,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
106,2501040103.0,6,31.0,167,30.7,71.0,6,FirstHalf,Successful,"[{'PassEndX': '30.6'}, {'Length': '19.9'}, {'Zone': 'Back'}, {'Angle': '4.7'}, {'PassEndY': '41.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,297390.0,30.6,41.8,,,,,,,,,,Manuel Akanji,Pass,John Stones,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
107,2501040151.0,6,34.0,167,30.8,38.3,6,FirstHalf,Successful,"[{'Zone': 'Back'}, {'PassEndY': '4.0'}, {'Angle': '5.3'}, {'PassEndX': '45.5'}, {'Length': '28.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,101374.0,45.5,4.0,,,,,,,,,,John Stones,Pass,Kevin De Bruyne,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
108,2501040205.0,6,37.0,167,45.5,4.0,6,FirstHalf,Successful,"[{'PassEndY': '4.3'}, {'Zone': 'Right'}, {'Angle': '0.0'}, {'Length': '18.7'}, {'PassEndX': '63.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,73084.0,63.3,4.3,,,,,,,,,,Kevin De Bruyne,Pass,Riyad Mahrez,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
109,2501040211.0,6,40.0,167,60.4,4.2,6,FirstHalf,Successful,"[{'OppositeRelatedEvent': '57'}, {'Offensive': True}, {'Zone': 'Right'}]","['touches', 'dispossessed']",True,104749.0,,,,,,,,,,,,Riyad Mahrez,Dispossessed,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
110,2501040223.0,6,40.0,13,39.6,95.8,6,FirstHalf,Successful,"[{'OppositeRelatedEvent': '64'}, {'Zone': 'Back'}, {'Defensive': True}]","['touches', 'tackleWon']",True,334087.0,,,,,,,,,,,,Gabriel Magalhães,Tackle,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
111,2501040345.0,6,52.0,167,54.4,0.0,6,FirstHalf,Unsuccessful,"[{'PassEndX': '46.7'}, {'Length': '9.4'}, {'ThrowIn': True}, {'Zone': 'Back'}, {'Angle': '2.6'}, {'PassEndY': '6.1'}]","['touches', 'throwIn', 'passBack', 'passLeft', 'midThird']",True,444791.0,46.7,6.1,,,,,,,,,,Rico Lewis,Pass,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
112,2501040369.0,6,53.0,13,53.2,92.6,6,FirstHalf,Unsuccessful,"[{'Zone': 'Left'}, {'OppositeRelatedEvent': '67'}, {'Offensive': True}]","['touches', 'dribbleLost']",True,113994.0,,,,,,,,,,,,Leandro Trossard,TakeOn,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
113,2501040427.0,6,53.0,167,46.8,7.4,6,FirstHalf,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '59'}, {'Zone': 'Back'}]","['touches', 'tackleWon']",True,101374.0,,,,,,,,,,,,John Stones,Tackle,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
114,2501040613.0,7,3.0,13,48.0,100.0,7,FirstHalf,Successful,"[{'Longball': True}, {'Angle': '3.7'}, {'PassEndY': '82.4'}, {'PassEndX': '29.7'}, {'Zone': 'Back'}, {'Length': '23.0'}, {'ThrowIn': True}]","['touches', 'throwIn', 'passBack', 'passRight', 'defensiveThird']",True,297403.0,29.7,82.4,,,,,,,,,,Kieran Tierney,Pass,Gabriel Magalhães,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
115,2501040653.0,7,9.0,13,25.9,61.8,7,FirstHalf,Successful,"[{'PassEndY': '43.6'}, {'Zone': 'Back'}, {'Length': '14.2'}, {'PassEndX': '19.2'}, {'Angle': '4.2'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,334087.0,19.2,43.6,,,,,,,,,,Gabriel Magalhães,Pass,Rob Holding,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
116,2501040723.0,7,12.0,13,23.0,44.6,7,FirstHalf,Successful,"[{'PassEndY': '56.0'}, {'PassEndX': '10.2'}, {'Length': '15.5'}, {'Zone': 'Back'}, {'Angle': '2.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,288795.0,10.2,56.0,,,,,,,,,,Rob Holding,Pass,Matt Turner,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
117,2501040747.0,7,17.0,13,10.3,56.9,7,FirstHalf,Successful,"[{'Chipped': True}, {'Longball': True}, {'Zone': 'Center'}, {'PassEndY': '63.0'}, {'Angle': '0.1'}, {'PassEndX': '58.9'}, {'Length': '51.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,319712.0,58.9,63.0,,,,,,,,,,Matt Turner,Pass,Eddie Nketiah,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
118,2501040763.0,7,20.0,13,58.9,63.0,7,FirstHalf,Unsuccessful,"[{'PassEndY': '49.4'}, {'Angle': '5.6'}, {'Zone': 'Center'}, {'Length': '14.0'}, {'HeadPass': True}, {'PassEndX': '68.9'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'finalThird', 'pos']",True,345845.0,68.9,49.4,,,,,,,,,,Eddie Nketiah,Pass,,Arsenal,2023-01-27T20:00:00,1705071,Man City - Arsenal
119,2501040777.0,7,21.0,167,30.3,50.3,7,FirstHalf,Successful,[],['ballRecovery'],False,101374.0,,,,,,,,,,,,John Stones,BallRecovery,,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
120,2501040863.0,7,23.0,167,25.7,50.7,7,FirstHalf,Successful,"[{'PassEndX': '8.3'}, {'Angle': '3.1'}, {'Zone': 'Back'}, {'Length': '18.3'}, {'PassEndY': '52.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,101374.0,8.3,52.4,,,,,,,,,,John Stones,Pass,Stefan Ortega,Man City,2023-01-27T20:00:00,1705071,Man City - Arsenal
